Smiles,smiles,score,comment,DrugLikenessReward,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,Reward,DrugLikenessProperty,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,Epoch
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
Cc1ccc(-c2ccc(C(C)F)cc2)c(C2CCCCCC2)c1,Cc1ccc(-c2ccc(C(C)F)cc2)c(C2CCCCCC2)c1,0.75,"The molecule has a reasonable scaffold with a fluorinated aromatic group and a cyclohexane chain, but the presence of a branched alkyl group may impact solubility and metabolic stability.",7.5,6.5,-2.1303200000000055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.869679999999995,0.75,-6.5,7.1303200000000055,23,0,0,0,0,0,50
CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.5,-0.9637000000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.036299999999995,0.75,-7.5,5.963700000000005,20,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.0,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.862559999999995,0.75,-8.0,5.637440000000004,20,0,0,0,0,0,50
c1ccc(Cc2cccc(-c3cccc(-c4ccoc4)c3)c2)cc1,c1ccc(Cc2cccc(-c3cccc(-c4ccoc4)c3)c2)cc1,0.65,"The molecule contains multiple aromatic rings and a methoxy group, but the complex structure and potential for metabolic instability may hinder oral developability.",6.5,7.9,-1.204400000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.195599999999995,0.65,-7.9,6.204400000000005,24,1,0,0,0,0,50
Cc1ccc(C(C)F)cc1-c1cccc(-c2ccccc2)c1,Cc1ccc(C(C)F)cc1-c1cccc(-c2ccccc2)c1,0.65,"The molecule contains a fluorinated side chain and a fused aromatic system, which may impact solubility and metabolic stability, though the core structure is relatively drug-like.",6.5,8.0,-1.3595200000000052,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.140479999999995,0.65,-8.0,6.359520000000005,22,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.0,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.862559999999995,0.75,-8.0,5.637440000000004,20,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1ccc(C)c(-c2cccc(-c3ccccc3)c2)c1,Cc1ccc(C)c(-c2cccc(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold but contains multiple aromatic rings which may lead to poor solubility and high lipophilicity, potentially impacting oral bioavailability.",7.5,7.9,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.762559999999997,0.75,-7.9,5.637440000000004,20,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
O=CCc1cc(C2CCCCCC2)ccc1CC1CCCCC1,O=CCc1cc(C2CCCCCC2)ccc1CC1CCCCC1,0.65,"The molecule contains a ketone group and a branched alkyl chain, which may contribute to moderate lipophilicity, but the overall structure lacks clear drug-like features and may exhibit poor solubility and metabolic stability.",6.5,7.0,-0.9886000000000061,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.511399999999995,0.65,-7.0,5.988600000000006,23,1,0,0,1,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.5,-0.9637000000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.036299999999995,0.75,-7.5,5.963700000000005,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
CCC(NC1CCCCC1)C(=O)c1ccc(C)c(C2CCCC2)c1,CCC(NC1CCCCC1)C(=O)c1ccc(C)c(C2CCCC2)c1,0.75,"The molecule has a reasonable scaffold with a piperidine and aromatic ring, but the presence of a secondary amine may raise concerns about metabolic stability and liability.",7.5,6.9,-0.5362200000000055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.863779999999995,0.75,-6.9,5.5362200000000055,24,2,1,0,0,0,50
Cc1cccc(-c2cccc(C3CCCC3C(C)F)c2)c1,Cc1cccc(-c2cccc(C3CCCC3C(C)F)c2)c1,0.75,The molecule has a reasonable scaffold but contains a fluorinated cyclohexane group which may introduce synthetic complexity and potential metabolic liability.,7.5,6.9,-0.9037200000000043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.496279999999995,0.75,-6.9,5.903720000000004,21,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2C)c1,Cc1cccc(-c2ccc(C)cc2C)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.6,0.75,-7.1,4.2788600000000026,15,0,0,0,0,0,50
Cc1cccc(-c2cc(CC(C)C)ccc2C)c1,Cc1cccc(-c2cc(CC(C)C)ccc2C)c1,0.85,"The molecule has a reasonable scaffold with a branched alkyl group and aromatic system, but the presence of a tertiary carbon adjacent to the aromatic ring may raise concerns about metabolic stability.",8.5,7.1,-0.16894000000000453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.431059999999995,0.85,-7.1,5.1689400000000045,18,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2C2CCCC2)c1,Cc1cccc(-c2ccc(C)cc2C2CCCC2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.1,-0.6280400000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.971959999999996,0.75,-8.1,5.628040000000004,19,0,0,0,0,0,50
COCCc1ccc(CC2CCCCCC2)c(C2CCCCC2)c1,COCCc1ccc(CC2CCCCCC2)c(C2CCCCC2)c1,0.75,The molecule has a reasonable scaffold with multiple aliphatic rings but contains a methoxy group which may raise concerns about metabolic stability and lipophilicity.,7.5,6.8,-1.4361000000000077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.863899999999994,0.75,-6.8,6.436100000000008,24,1,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2C2CCCC2)c1,Cc1cccc(-c2ccc(C)cc2C2CCCC2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.1,-0.6280400000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.971959999999996,0.75,-8.1,5.628040000000004,19,0,0,0,0,0,50
C=Cc1cccc(-c2cccc(CC(C)F)c2)c1,C=Cc1cccc(-c2cccc(CC(C)F)c2)c1,0.75,The molecule has a reasonable scaffold but contains a fluorinated side chain which may introduce metabolic liability and synthetic complexity.,7.5,6.7,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,13.2,0.75,-6.7,4.897100000000004,18,0,0,0,1,0,50
CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,CCc1cccc(-c2cccc(C3CCCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.5,-0.9637000000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.036299999999995,0.75,-7.5,5.963700000000005,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2C2CCCCCC2)c1,Cc1cccc(-c2ccc(C)cc2C2CCCCCC2)c1,0.75,"The molecule has a reasonable scaffold with a fused aromatic system and a long alkyl chain, but the overall lipophilicity may be high, potentially impacting solubility and oral bioavailability.",7.5,8.0,-1.4082400000000046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.091759999999995,0.75,-8.0,6.408240000000005,21,0,0,0,0,0,50
Cc1cccc(-c2cccc(-c3cccc(C)c3)c2)c1,Cc1cccc(-c2cccc(-c3cccc(C)c3)c2)c1,0.65,"The molecule contains multiple aromatic rings and a branched structure, which may contribute to poor solubility and permeability, though it lacks obvious reactive groups or toxicophores.",6.5,7.6,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.462559999999996,0.65,-7.6,5.637440000000004,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C3CCCC3)c(C)c2)c1,Cc1cccc(-c2ccc(C3CCCC3)c(C)c2)c1,0.85,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity may be high due to the extended aromatic and aliphatic chains, potentially affecting solubility and oral bioavailability.",8.5,7.1,-0.6280400000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.971959999999996,0.85,-7.1,5.628040000000004,19,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)c(-c3ccccc3Cl)c2)c1,Cc1cccc(-c2ccc(C)c(-c3ccccc3Cl)c2)c1,0.65,"The molecule contains a chlorine atom and has a moderate molecular weight, but lacks clear hydrogen bond donors and may have poor solubility due to lipophilicity.",6.5,7.5,-1.2908400000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.709159999999995,0.65,-7.5,6.290840000000005,21,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1cccc(-c2cc(C)ccc2Cc2ccccc2)c1,Cc1cccc(-c2cc(C)ccc2Cc2ccccc2)c1,0.65,"The molecule contains a complex polycyclic structure with multiple aromatic rings, which may lead to poor solubility and high synthetic complexity, though it lacks obvious toxicophores or reactive groups.",6.5,8.0,-0.5612400000000051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.938759999999995,0.65,-8.0,5.561240000000005,21,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
Cc1ccc(-c2cccc(C(C)F)c2)cc1C(=O)C(C)O,Cc1ccc(-c2cccc(C(C)F)c2)cc1C(=O)C(C)O,0.65,"The molecule contains a fluorinated aromatic ring and a carboxylic acid, which may impact solubility and metabolic stability, but lacks major reactive groups or toxicophores.",6.5,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.5,0.65,-7.0,4.256020000000004,21,2,1,0,0,0,50
Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.0,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.862559999999995,0.75,-8.0,5.637440000000004,20,0,0,0,0,0,50
Cc1ccc(-c2coc(C3CCCC3)c2)cc1C(C)F,Cc1ccc(-c2coc(C3CCCC3)c2)cc1C(C)F,0.65,"The molecule contains a furan ring (c2coc...) which may introduce reactivity and liability, though the overall structure shows reasonable scaffold compatibility and lipophilicity.",6.5,6.9,-0.943120000000004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.456879999999996,0.65,-6.9,5.943120000000004,20,1,0,0,0,0,50
Cc1cccc(-c2cccc(-c3ccc(C)cc3Cl)c2)c1,Cc1cccc(-c2cccc(-c3ccc(C)cc3Cl)c2)c1,0.65,"The molecule contains a chlorine atom and multiple aromatic rings, which may contribute to some lipophilicity, but the lack of a clear polar functional group and potential for metabolic instability due to the aromatic system may limit oral developability.",6.5,7.8,-1.2908400000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.009159999999996,0.65,-7.8,6.290840000000005,21,0,0,0,0,0,50
Cc1ccc(-c2ccc(C)cc2C2CCCC2)cc1,Cc1ccc(-c2ccc(C)cc2C2CCCC2)cc1,0.75,"The molecule has a reasonable scaffold with a central aromatic ring and a cycloalkane, but the presence of multiple alkyl chains may impact solubility and oral bioavailability.",7.5,8.0,-0.6280400000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.871959999999996,0.75,-8.0,5.628040000000004,19,0,0,0,0,0,50
Cc1cccc(-c2cccc(C(=S)c3ccccc3)c2)c1,Cc1cccc(-c2cccc(C(=S)c3ccccc3)c2)c1,0.65,"The molecule contains a thiocarbonyl group (C(=S) which may introduce reactivity and potential toxicity, though the overall structure is aromatic and relatively drug-like.",6.5,7.3,-0.4283200000000038,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,11.371679999999998,0.65,-7.3,5.428320000000004,21,1,0,1,1,0,50
Cc1ccc(C)c(-c2cccc(-c3ccoc3)c2)c1,Cc1ccc(C)c(-c2cccc(-c3ccoc3)c2)c1,0.65,"The molecule contains a furan ring (c3ccoc3) which may introduce reactivity and liability, but overall it has reasonable scaffold and no obvious toxicophores.",6.5,7.2,-0.2304400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.469559999999994,0.65,-7.2,5.230440000000004,19,1,0,0,0,0,50
Cc1cccc(-c2cccc(CC3CCCCC3)c2)c1,Cc1cccc(-c2cccc(CC3CCCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.4,-0.7848200000000043,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.115179999999995,0.75,-7.4,5.784820000000004,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
CCc1cccc(-c2cccc(CCOC)c2)c1,CCc1cccc(-c2cccc(CCOC)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity may be high due to the extended hydrocarbon chains and ether linkage, potentially affecting solubility and oral bioavailability.",7.5,6.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.9,0.75,-6.4,4.104900000000003,18,1,0,0,0,0,50
Cc1cccc(-c2cccc(CC3CCCC3)c2)c1,Cc1cccc(-c2cccc(CC3CCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,7.1,-0.39472000000000396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.205279999999995,0.75,-7.1,5.394720000000004,19,0,0,0,0,0,50
CC(C)(OC1CCCCC1)c1cccc(Cc2ccccc2)c1,CC(C)(OC1CCCCC1)c1cccc(Cc2ccccc2)c1,0.65,"The molecule contains a cyclohexane ring and a phenyl group, but the presence of multiple aromatic rings and a branched alkyl chain may lead to poor solubility and metabolic liability.",6.5,7.3,-0.8618000000000059,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.938199999999995,0.65,-7.3,5.861800000000006,23,1,0,0,0,0,50
O=S(=O)(c1cccc(-c2cc(C3CCCCCC3)ccc2C2CCCCCC2)c1)N1CCCCC1,O=S(=O)(c1cccc(-c2cc(C3CCCCCC3)ccc2C2CCCCCC2)c1)N1CCCCC1,0.65,"The molecule contains a sulfonamide group, which may raise concerns about renal toxicity and metabolic stability, though the overall structure shows reasonable lipophilicity and scaffold complexity.",6.5,3.8,-3.4038000000000057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.896199999999995,0.65,-3.8,8.403800000000006,35,2,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
CCc1cccc(-c2cccc(C3CCCCCC3)c2)c1,CCc1cccc(-c2cccc(C3CCCCCC3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its large hydrocarbon chain may impact solubility and oral bioavailability.",7.5,7.6,-1.353800000000005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.746199999999995,0.75,-7.6,6.353800000000005,21,0,0,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its high molecular weight and lipophilicity may limit oral bioavailability and solubility.",7.5,7.3,-0.25282000000000426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.547179999999997,0.75,-7.3,5.252820000000004,20,0,0,0,0,0,50
Cc1ccc(C)c(-c2cccc(C3CCCC3)c2)c1,Cc1ccc(C)c(-c2cccc(C3CCCC3)c2)c1,0.85,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but the presence of a cyclohexane ring may impact solubility and metabolic stability.",8.5,7.3,-0.6280400000000039,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.171959999999997,0.85,-7.3,5.628040000000004,19,0,0,0,0,0,50
Cc1cccc(-c2ccc(-c3cccc(Cl)c3)cc2C)c1,Cc1cccc(-c2ccc(-c3cccc(Cl)c3)cc2C)c1,0.65,"The molecule contains a chlorine atom and multiple aromatic rings, which may contribute to moderate lipophilicity, but the lack of clear functional groups for bioavailability and potential synthetic complexity may limit developability.",6.5,6.6,-1.2908400000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.809159999999995,0.65,-6.6,6.290840000000005,21,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,Cc1cccc(-c2ccc(C)c(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,8.0,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.862559999999995,0.75,-8.0,5.637440000000004,20,0,0,0,0,0,50
Cc1ccc(-c2cccc(-c3cccc(C)c3)c2)cc1,Cc1ccc(-c2cccc(-c3cccc(C)c3)c2)cc1,0.65,"The molecule contains a complex polycyclic aromatic structure with multiple aromatic rings, which may lead to poor solubility and high lipophilicity, but no obvious toxicophores or reactive groups are present.",6.5,8.0,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.862559999999995,0.65,-8.0,5.637440000000004,20,0,0,0,0,0,50
CNS(=O)(=O)c1cc(C)ccc1-c1ccc(C)cc1,CNS(=O)(=O)c1cc(C)ccc1-c1ccc(C)cc1,0.65,"The molecule contains a sulfonyl group and has a reasonable scaffold, but the presence of two aromatic rings with alkyl substituents may lead to poor solubility and metabolic liability.",6.5,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.5,0.65,-7.0,2.878540000000001,19,2,1,0,0,0,50
Cc1cccc(-c2cccc(Cc3ccccc3Cl)c2)c1,Cc1cccc(-c2cccc(Cc3ccccc3Cl)c2)c1,0.65,"The molecule contains a chlorine atom and multiple aromatic rings, which may contribute to lipophilicity and potential metabolic liability, but no major reactive groups or toxicophores are evident.",6.5,7.2,-0.9062200000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.793779999999995,0.65,-7.2,5.906220000000005,21,0,0,0,0,0,50
Cc1cccc(-c2ccc(CC(C)C)cc2C(C)F)c1,Cc1cccc(-c2ccc(CC(C)C)cc2C(C)F)c1,0.75,"The molecule has a reasonable scaffold with a fluorine-substituted cyclohexane, but the presence of multiple aromatic rings and branching may impact solubility and metabolic stability.",7.5,6.3,-0.8910200000000046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.908979999999996,0.75,-6.3,5.891020000000005,20,0,0,0,0,0,50
CC(C)CCc1cccc(-c2cccc(CC(C)C)c2)c1,CC(C)CCc1cccc(-c2cccc(CC(C)C)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but its lipophilicity and molecular weight may pose challenges for oral bioavailability and solubility.",7.5,5.7,-1.140700000000006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.059299999999993,0.75,-5.7,6.140700000000006,21,0,0,0,0,0,50
Cc1cccc(Cc2cccc(C(C)F)c2)c1,Cc1cccc(Cc2cccc(C(C)F)c2)c1,0.75,"The molecule has a reasonable scaffold with no obvious reactive groups or toxicophores, but the presence of a fluorine-substituted aromatic ring may raise some concerns about metabolic stability and synthetic complexity.",7.5,6.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.3,0.75,-6.8,4.6163200000000035,17,0,0,0,0,0,50
Cc1cccc(-c2cccc(-c3ccc(C)cc3Cl)c2)c1,Cc1cccc(-c2cccc(-c3ccc(C)cc3Cl)c2)c1,0.65,"The molecule contains a chlorine atom and multiple aromatic rings, which may contribute to some lipophilicity, but the lack of a clear polar functional group and potential for metabolic instability due to the aromatic system may limit oral developability.",6.5,7.8,-1.2908400000000047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.009159999999996,0.65,-7.8,6.290840000000005,21,0,0,0,0,0,50
Cc1ccc(C)c(-c2cccc(-c3ccccc3)c2)c1,Cc1ccc(C)c(-c2cccc(-c3ccccc3)c2)c1,0.75,"The molecule has a reasonable scaffold but contains multiple aromatic rings which may lead to poor solubility and high lipophilicity, potentially impacting oral bioavailability.",7.5,7.9,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.762559999999997,0.75,-7.9,5.637440000000004,20,0,0,0,0,0,50
Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,Cc1cccc(-c2ccc(C)cc2-c2ccccc2)c1,0.65,"The molecule contains a fused aromatic system with moderate lipophilicity, but lacks clear hydrogen bond donors and has a complex structure that may hinder oral bioavailability and synthetic tractability.",6.5,8.2,-0.6374400000000042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.062559999999994,0.65,-8.2,5.637440000000004,20,0,0,0,0,0,50
