Smiles,smiles,score,comment,DrugLikenessReward,DockingScoreReward,LogPReward,HeavyAtomCountReward,NumHAcceptorsReward,NumHDonorsReward,PAINSReward,SureChEMBLReward,GlaxoReward,Reward,DrugLikenessProperty,DockingScoreProperty,LogPProperty,HeavyAtomCountProperty,NumHAcceptorsProperty,NumHDonorsProperty,PAINSProperty,SureChEMBLProperty,GlaxoProperty,Epoch
Nc1ccccc1C1CCN(N)CC1c1ncccn1,Nc1ccccc1C1CCN(N)CC1c1ncccn1,0.65,"The molecule contains a nitroso group and a nitrile, which may raise concerns about reactivity and toxicity, though the overall scaffold is reasonably drug-like with good lipophilicity and moderate molecular weight.",6.5,6.9,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,12.4,0.65,-6.9,1.5055999999999996,20,5,2,0,1,0,50
N=Cc1ccc(-c2nnco2)cc1-c1cc(NN)cc2c1OCO2,N=Cc1ccc(-c2nnco2)cc1-c1cc(NN)cc2c1OCO2,0.45,"The molecule contains multiple structural alerts including a nitroso group, a hydrazine moiety, and a potentially reactive oxime, which raise concerns about stability, toxicity, and synthetic complexity.",4.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,12.0,0.45,-8.5,2.4155699999999998,24,8,3,0,1,0,50
c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrogen-rich heterocycles and potential reactive groups, raising concerns about stability, synthetic complexity, and possible toxicity.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,3.5593000000000004,27,9,2,0,0,0,50
Nc1ccccc1Oc1cc(-c2ccc3c(c2)OCO3)ccc1O,Nc1ccccc1Oc1cc(-c2ccc3c(c2)OCO3)ccc1O,0.65,"The molecule contains a potentially reactive hydroxyl group and a complex aromatic system, which may impact stability and synthetic tractability, though the core structure shows some drug-like features.",6.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,13.3,0.65,-7.8,4.1624000000000025,24,5,2,0,1,0,50
Nc1ccc(-c2nnc(N)o2)c(-c2ccc3c(c2)OCO3)c1,Nc1ccc(-c2nnc(N)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains a nitrile oxide (nnc(N)o) and multiple oxygen-containing rings, raising concerns about reactivity, synthetic complexity, and potential toxicity.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.9,0.45,-8.4,2.2967000000000004,22,7,2,0,1,0,50
c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold, raising concerns about synthetic feasibility, stability, and potential toxicity.",3.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,0.35,-8.3,3.5593000000000012,27,9,2,0,0,0,50
NNOc1ccc(-c2ccc3c(c2)OCO3)cc1-c1ccon1,NNOc1ccc(-c2ccc3c(c2)OCO3)cc1-c1ccon1,0.45,"The molecule contains a nitroso group (NNO) and multiple oxygen-containing rings, raising concerns about reactivity, stability, and potential toxicity, though the core scaffold shows some structural complexity that may allow for optimization.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,2.4944000000000006,23,7,2,0,0,0,50
c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrogen-rich heterocycles and potential reactive groups, raising concerns about stability, synthetic complexity, and possible toxicity.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,3.5593000000000004,27,9,2,0,0,0,50
c1nnc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,c1nnc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a nitrile, along with a complex heterocyclic core that may raise synthetic and safety concerns.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.45,-8.4,3.2589000000000015,26,9,1,0,0,0,50
Oc1ccc(-c2nnco2)cc1NNc1nnco1,Oc1ccc(-c2nnco2)cc1NNc1nnco1,0.3,"Molecule contains multiple reactive nitroso groups and a high number of nitrogen atoms, leading to poor physicochemical properties and potential toxicity.",3.0,7.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,0.3,-7.3,1.2641999999999995,19,9,3,0,0,0,50
c1ccc(-c2nnco2)c(Cc2cc(-c3nnco3)cc3c2OCO3)c1,c1ccc(-c2nnco2)c(Cc2cc(-c3nnco3)cc3c2OCO3)c1,0.45,"The molecule contains multiple reactive aziridine-like structures and potential electrophilic centers, raising concerns about stability, toxicity, and synthetic complexity.",4.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.3,0.45,-7.8,3.1061000000000014,26,8,0,0,0,0,50
c1cc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,c1cc(Nc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)no1,0.45,"The molecule contains multiple structural alerts including a nitroso group, a nitrile, and a potential reactive imine, which raise concerns about stability, toxicity, and synthetic complexity.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,3.863900000000002,26,8,1,0,0,0,50
[NH3+]C1CCC(c2ccc(Oc3cccc4c3OCO4)cc2-c2nnco2)C1,[NH3+]C1CCC(c2ccc(Oc3cccc4c3OCO4)cc2-c2nnco2)C1,0.45,"The molecule contains a reactive nitroso group and a potentially unstable epoxide, along with a complex scaffold that may hinder oral bioavailability and synthetic tractability.",4.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0,0.45,-7.5,3.135600000000001,27,6,1,0,0,0,50
c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrogen-rich heterocycles and potential reactive groups, raising concerns about stability, synthetic complexity, and possible toxicity.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,2.954300000000001,27,10,2,0,0,0,50
c1nnc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)o1,c1nnc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)o1,0.45,"The molecule contains multiple reactive nitrogen and oxygen groups, potential toxicophores, and a complex scaffold that may lead to poor solubility, stability, and synthetic tractability.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.45,-8.4,2.954300000000001,27,10,2,0,0,0,50
c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold, raising concerns about synthetic feasibility, stability, and potential toxicity.",3.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,0.35,-8.3,3.5593000000000012,27,9,2,0,0,0,50
Nc1ccc(C(=O)Oc2cccc3c2OCO3)cc1-c1ccc2c(c1)OCO2,Nc1ccc(C(=O)Oc2cccc3c2OCO3)cc1-c1ccc2c(c1)OCO2,0.65,"The molecule contains multiple ester groups and a complex fused aromatic system, which may lead to poor solubility and metabolic instability, though the overall scaffold is reasonably drug-like.",6.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,13.6,0.65,-8.1,3.612400000000002,28,7,1,0,1,0,50
c1ccc(-c2ccon2)c(NNc2cc3c(c(-c4nnco4)c2)OCO3)c1,c1ccc(-c2ccon2)c(NNc2cc3c(c(-c4nnco4)c2)OCO3)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azide, and oxetane moieties) and exhibits poor physicochemical properties, including high molecular weight and likely poor solubility, which significantly limit its developability.",4.5,7.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.1,0.45,-7.6,3.5593000000000004,27,9,2,0,0,0,50
c1nnc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,c1nnc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)o1,0.35,"The molecule contains multiple reactive nitrogen and oxygen groups, potential toxicophores, and a complex scaffold that raises concerns about stability, synthetic complexity, and safety.",3.5,8.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.1,0.35,-8.6,2.954300000000001,27,10,2,0,0,0,50
OC1CC(c2ccno2)CC1c1cccc(NNc2ccon2)c1,OC1CC(c2ccno2)CC1c1cccc(NNc2ccon2)c1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso (NNc2ccon2) and nitroso-like moieties, which raise safety concerns and may impact stability and developability.",4.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.45,-7.7,3.1237000000000004,24,7,3,0,0,0,50
Cc1ccccc1-c1cc2c(c(-c3nnc(-c4nnco4)o3)c1)OCO2,Cc1ccccc1-c1cc2c(c(-c3nnc(-c4nnco4)o3)c1)OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a nitrile, which may lead to poor stability and safety concerns.",4.5,7.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.7,0.45,-7.2,3.4907200000000023,26,8,0,0,0,0,50
NNc1ccc(-c2cc(-c3nnco3)cc3c2OCO3)c(-c2nnco2)c1,NNc1ccc(-c2cc(-c3nnco3)cc3c2OCO3)c(-c2nnco2)c1,0.35,"The molecule contains multiple reactive nitroso groups and a complex fused ring system, raising concerns about stability, synthetic complexity, and potential toxicity.",3.5,6.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.4,0.35,-6.9,2.4679,27,10,2,0,0,0,50
O=C(Oc1nnco1)c1ccc(-c2nnco2)cc1-c1ccc2c(c1)OCO2,O=C(Oc1nnco1)c1ccc(-c2nnco2)cc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains multiple reactive nitroso groups and a complex scaffold with poor lipophilicity and potential metabolic instability, which raises significant developability concerns.",4.5,8.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.0,0.45,-8.5,2.7345000000000006,28,10,0,0,0,0,50
c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)no1,c1cc(NNc2ccc(-c3nnco3)c(-c3ccc4c(c3)OCO4)c2)no1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold, raising concerns about synthetic feasibility, stability, and potential toxicity.",3.5,7.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,0.35,-7.2,3.5593000000000012,27,9,2,0,0,0,50
NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,NNc1nnc(-c2ccc(-c3ccon3)c(-c3ccc4c(c3)OCO4)c2)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile, epoxide, and conjugated double bonds) and a complex scaffold that may lead to poor solubility, metabolic instability, and synthetic complexity.",4.5,8.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.2,0.45,-8.7,3.0729000000000015,27,9,2,0,0,0,50
c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3ccon3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrogen-rich heterocycles and potential reactive groups, raising concerns about stability, synthetic complexity, and possible toxicity.",4.5,8.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.3,0.45,-8.8,3.5593000000000004,27,9,2,0,0,0,50
NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,NNc1nnc(-c2nnc(-c3ccccc3-c3ccc4c(c3)OCO4)o2)o1,0.45,"The molecule contains multiple reactive azide groups and a complex fused ring system, raising concerns about stability, synthetic complexity, and potential toxicity.",4.5,8.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.4,0.45,-8.9,2.4679,27,10,2,0,0,0,50
Oc1ccc(-c2cccc3c2OCO3)c(-c2nnc(-c3ccno3)o2)c1,Oc1ccc(-c2cccc3c2OCO3)c(-c2nnc(-c3ccno3)o2)c1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including a nitroso group and a furan ring, which may raise safety concerns and reduce developability.",4.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.8,0.45,-8.3,3.4929000000000014,26,8,1,0,0,0,50
NOc1ccccc1-c1cc(-c2ccc3c(c2)OCO3)cc2c1OCO2,NOc1ccccc1-c1cc(-c2ccc3c(c2)OCO3)cc2c1OCO2,0.45,"The molecule contains multiple oxygen-containing heterocycles and potential hydrogen bond donors/acceptors, but its complex structure and multiple ester-like groups may lead to poor metabolic stability and synthetic complexity.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,3.730500000000002,26,6,1,0,0,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(ONNc2nnco2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(ONNc2nnco2)c1,0.3,"Molecule contains multiple reactive/nucleophilic groups (e.g., nitroso, azido, and hydroxylamine moieties) and a complex, potentially unstable core, raising significant safety and synthetic concerns.",3.0,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.4,0.3,-8.4,2.3758,23,8,2,0,0,0,50
Nc1cc(-c2cc(-c3nnco3)no2)ccc1-c1cccc2c1OCO2,Nc1cc(-c2cc(-c3nnco3)no2)ccc1-c1cccc2c1OCO2,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and aziridine moieties, which raise safety concerns and may impact stability and developability.",4.5,6.7,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.2,0.45,-6.7,3.3695000000000013,26,8,1,0,1,0,50
O=C(Oc1nnco1)c1cc(-c2ccc3c(c2)OCO3)ccc1-c1nnco1,O=C(Oc1nnco1)c1cc(-c2ccc3c(c2)OCO3)ccc1-c1nnco1,0.45,"The molecule contains multiple reactive nitroso groups and a complex scaffold with potential for poor solubility and metabolic instability, which significantly reduces its drug-likeness.",4.5,6.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.3,0.45,-6.8,2.7345000000000006,28,10,0,0,0,0,50
NNc1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(N)c2)no1,NNc1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(N)c2)no1,0.45,"The molecule contains multiple nitroso groups and potential reactive oxygen species, raising concerns about stability and toxicity, though the core scaffold shows some aromatic complexity that may be exploitable.",4.5,6.5,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.0,0.45,-6.5,2.6051,23,7,3,0,1,0,50
NNc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,NNc1cc(-c2nnco2)ccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains a nitroso group (-N=O) and multiple aromatic rings, which may raise concerns about reactivity, stability, and potential toxicity, though the overall scaffold shows some drug-like features.",4.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.45,-7.7,2.4179000000000004,22,7,2,0,0,0,50
O=C(Oc1nnc(-c2nnco2)o1)c1ccccc1-c1ccc2c(c1)OCO2,O=C(Oc1nnc(-c2nnco2)o1)c1ccccc1-c1ccc2c(c1)OCO2,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a cyclic amine, which may lead to poor stability and safety concerns.",4.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.9,0.45,-8.4,2.7345000000000006,28,10,0,0,0,0,50
OC(F)c1nnc(-c2ccc(-c3nnco3)c(-c3nnco3)c2)o1,OC(F)c1nnc(-c2ccc(-c3nnco3)c(-c3nnco3)c2)o1,0.3,"M0001 contains multiple reactive nitroso groups and a complex polycyclic structure, raising concerns about stability, synthetic complexity, and potential toxicity.",3.0,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.7,0.3,-7.7,1.7969999999999993,24,10,1,0,0,0,50
c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,c1cc(NNc2ccc(-c3nnco3)cc2-c2ccc3c(c2)OCO3)no1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold, raising concerns about synthetic feasibility, stability, and potential toxicity.",3.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,0.35,-8.3,3.5593000000000012,27,9,2,0,0,0,50
Nc1ccc(Nc2cccc3c2OCO3)cc1-c1ccc2c(c1)OCO2,Nc1ccc(Nc2cccc3c2OCO3)cc1-c1ccc2c(c1)OCO2,0.65,"The molecule contains multiple oxygen-containing heterocycles and amines, which may contribute to good solubility, but the presence of multiple ester-like groups (OCO) raises concerns about metabolic stability and potential hydrolysis liabilities.",6.5,8.4,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,13.9,0.65,-8.4,4.136800000000002,26,6,2,0,1,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(NNc2cc(-c3nnco3)on2)c1,c1ccc(-c2ccc3c(c2)OCO3)c(NNc2cc(-c3nnco3)on2)c1,0.35,"Molecule contains multiple reactive groups (azo, nitroso, and oxime-like moieties) and a complex, potentially unstable core, raising significant safety and synthetic concerns.",3.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.3,0.35,-7.8,3.5593000000000004,27,9,2,0,0,0,50
c1ccc(-c2ccc3c(c2)OCO3)c(Oc2cc3c(c(-c4nnco4)c2)OCO3)c1,c1ccc(-c2ccc3c(c2)OCO3)c(Oc2cc3c(c(-c4nnco4)c2)OCO3)c1,0.45,"The molecule contains multiple oxygen-containing heterocycles and potential reactive groups, raising concerns about stability and synthetic complexity, though the core scaffold shows some drug-like features.",4.5,7.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.45,-7.7,4.653300000000002,30,8,0,0,0,0,50
c1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3nnc(-c4nnco4)o3)c2)o1,c1nnc(-c2ccc(-c3ccc4c(c3)OCO4)c(-c3nnc(-c4nnco4)o3)c2)o1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile, oxirane, and imine-like structures) and exhibits poor lipophilicity and solubility characteristics, which raise concerns about oral bioavailability and stability.",4.5,6.7,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,10.2,0.45,-6.7,3.2323000000000013,30,11,0,0,0,0,50
CC(F)(c1nnco1)c1ccc(-c2ccon2)cc1C1CC1,CC(F)(c1nnco1)c1ccc(-c2ccon2)cc1C1CC1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile, epoxide, and amine functionalities) and exhibits poor physicochemical properties, including high molecular weight and lipophilicity, which raise concerns for oral developability and safety.",4.5,6.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.3,0.45,-6.8,3.8350000000000026,22,5,0,0,0,0,50
NNc1ccnc2c(-c3ccc(-c4nnco4)c(N)c3)cccc12,NNc1ccnc2c(-c3ccc(-c4nnco4)c(N)c3)cccc12,0.45,"The molecule contains multiple nitrogen heterocycles and a potentially reactive nitroso group (-N=O), raising concerns about stability and toxicity, though the overall scaffold may allow for further optimization.",4.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.3,0.45,-7.8,2.8196000000000003,24,7,3,0,1,0,50
NNc1nnc(-c2ccccc2-c2cc(-c3nnco3)cc3c2OCO3)o1,NNc1nnc(-c2ccccc2-c2cc(-c3nnco3)cc3c2OCO3)o1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including nitroso and nitro functionalities, which raise safety concerns and may impact stability and developability.",4.5,7.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.9,0.45,-7.4,2.4679,27,10,2,0,0,0,50
c1ccc(-c2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)c(Nc2nnco2)c1,c1ccc(-c2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)c(Nc2nnco2)c1,0.45,"The molecule contains multiple reactive nitroso groups (nnco) and a complex fused ring system, raising concerns about stability, synthetic complexity, and potential toxicity.",4.5,7.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.6,0.45,-7.1,4.925900000000003,32,9,1,0,0,0,50
Nc1ccccc1C(c1ccccc1)c1cc(-c2nnco2)on1,Nc1ccccc1C(c1ccccc1)c1cc(-c2nnco2)on1,0.45,"The molecule contains multiple reactive or potentially unstable groups, including a nitroso group and a nitrone, which raise concerns about stability, toxicity, and synthetic complexity.",4.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.0,0.45,-7.5,3.487000000000002,24,6,1,0,1,0,50
O=C(O)Oc1ccccc1-c1cc(-c2ccc3c(c2)OCO3)cc2c1OCO2,O=C(O)Oc1ccccc1-c1cc(-c2ccc3c(c2)OCO3)cc2c1OCO2,0.45,"The molecule contains multiple ester groups and a complex polyether scaffold, raising concerns about metabolic instability, poor solubility, and synthetic complexity.",4.5,7.8,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,11.3,0.45,-7.8,4.534800000000002,28,6,1,0,1,0,50
Nc1cc(-c2ccc(N)c(-c3ccc4c(c3)OCO4)c2)no1,Nc1cc(-c2ccc(N)c(-c3ccc4c(c3)OCO4)c2)no1,0.45,"The molecule contains multiple nitroso groups and potential reactive oxygen species, raising concerns about stability and toxicity, though the core scaffold shows some structural complexity that may allow for optimization.",4.5,6.9,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,10.4,0.45,-6.9,2.901700000000001,22,6,2,0,1,0,50
c1ccc(-c2nnc(-c3nnc(-c4ccon4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(-c3nnc(-c4ccon4)o3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrile and amine groups, which may introduce reactivity and toxicity risks, along with a complex scaffold that could hinder oral bioavailability and synthetic tractability.",4.5,6.9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.4,0.45,-6.9,3.8373000000000017,30,10,0,0,0,0,50
c1cc2c(c(Oc3cc(-c4ccon4)ccc3-c3nnco3)c1)OCO2,c1cc2c(c(Oc3cc(-c4ccon4)ccc3-c3nnco3)c1)OCO2,0.35,"Molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, oxaziridine-like structures) and a complex, potentially hydrophobic core, raising concerns about synthetic feasibility, stability, and safety.",3.5,8.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.7,0.35,-8.2,3.912600000000003,26,8,0,0,0,0,50
c1coc(-c2ccc(-c3ccc4c(c3)OCO4)cc2Oc2nnco2)c1,c1coc(-c2ccc(-c3ccc4c(c3)OCO4)cc2Oc2nnco2)c1,0.45,"The molecule contains multiple reactive or potentially toxic groups, including a nitroso group and multiple oxygen-containing rings, which raise concerns about stability, synthetic complexity, and potential toxicity.",4.5,7.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.0,0.45,-7.5,4.5176000000000025,26,7,0,0,0,0,50
c1cc(NNc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)on1,c1cc(NNc2cc(-c3nnco3)ccc2-c2ccc3c(c2)OCO3)on1,0.35,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitroso, azo, and oxaziridine-like moieties) and a complex scaffold with poor lipophilicity and solubility profile, raising significant developability concerns.",3.5,8.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.8,0.35,-8.3,3.5593000000000012,27,9,2,0,0,0,50
Oc1ccc(Cc2ccc3c(c2)OCO3)c(-c2cccc3c2OCO3)c1,Oc1ccc(Cc2ccc3c(c2)OCO3)c(-c2cccc3c2OCO3)c1,0.65,"The molecule contains multiple ether groups and a complex polycyclic structure, which may impact synthetic tractability and oral bioavailability, though it lacks obvious toxicophores or reactive groups.",6.5,7.6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.1,0.65,-7.6,4.107400000000003,26,5,1,0,0,0,50
c1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(NNc3nnco3)c2)no1,c1cc(-c2ccc(-c3ccc4c(c3)OCO4)c(NNc3nnco3)c2)no1,0.35,"The molecule contains multiple reactive or potentially toxic groups, including nitroso (NNc3nnco3), azo (N=N), and oxygen-rich heterocycles, which raise concerns about stability, synthetic complexity, and safety.",3.5,8.7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.2,0.35,-8.7,3.5593000000000004,27,9,2,0,0,0,50
c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,c1ccc(-c2nnc(NNc3nnco3)o2)c(-c2ccc3c(c2)OCO3)c1,0.45,"The molecule contains multiple nitrogen-rich heterocycles and potential reactive groups, raising concerns about stability, synthetic complexity, and possible toxicity.",4.5,8.1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.6,0.45,-8.1,2.954300000000001,27,10,2,0,0,0,50
NNNc1coc(-c2cccc(-c3nnco3)c2)c1,NNNc1coc(-c2cccc(-c3nnco3)c2)c1,0.3,"The molecule contains multiple nitrogen atoms and a cyclic structure with potential for reactivity and poor solubility, raising concerns about stability and oral bioavailability.",3.0,7.3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.3,0.3,-7.3,1.7868000000000002,19,7,3,0,0,0,50
c1ccc(-c2nnc(-c3nnco3)o2)c(Oc2cccc3c2OCO3)c1,c1ccc(-c2nnc(-c3nnco3)o2)c(Oc2cccc3c2OCO3)c1,0.45,"The molecule contains multiple reactive or potentially unstable groups (e.g., nitrile oxides, hydroxyl groups adjacent to aromatic rings) and a complex scaffold that may lead to poor solubility and metabolic liability.",4.5,8.2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.7,0.45,-8.2,3.3076000000000016,26,9,0,0,0,0,50
O=C(Oc1ccc2c(c1)OCO2)c1ccc(-c2ccc3c(c2)OCO3)cc1-c1nnco1,O=C(Oc1ccc2c(c1)OCO2)c1ccc(-c2ccc3c(c2)OCO3)cc1-c1nnco1,0.45,"The molecule contains multiple reactive ester groups, potential toxicophores, and a complex scaffold with poor oral bioavailability characteristics.",4.5,5.7,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,9.2,0.45,-5.7,4.080200000000002,32,9,0,0,1,0,50
